hook date,unhook date,floor,wall_id,room_id,painting name,artist,date,image id,information,height,width,frame left distance,painting left distance,painting right distance,frame right distance,frame ground distance,painting ground distance,Type,Description (fr),NMFA Source,External source,Inventory number,Acquisition,Inscriptions/marks (fr),Inscriptions/marks (en),Bibliography,Notes,Photographer,Location represented
2019-02-13,,1,W1_26,Room_33,Saint Charles Borromée donnant la sainte communion aux pestiférées de Milan,Caspar de Crayer,Circa 1668,1_5848,available,3.8,2.57,7.29,7.48,9.7,9.89,0.44,0.6,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/69-saint-charles-borromee-donnant-la-sainte-communion-aux-pestiferes-de-milan-7472fb80-4a7c-49f6-a7b0-120d119cd126,,69,2008 Transfert de propriété Etat,,,"H.Vlieghe, ""Gaspar de Crayer, sa vie et ses oeuvres"", Bruxelles, 1972.
p.229-230
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.46, ill. p.49","Dépôt de l'Etat de 1804, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Claude Philippot,Milan
2019-02-13,,1,W1_73,Room_31,Nature morte,Louise Moillon,17th century,1_5850,available,0.483,0.603,1.92,1.98,2.45,2.51,1.57,1.63,Oil on canvas,,,,,,,,,"Nancy, Palais des ducs de Lorraine - Musée lorrain, inv. M.55.16. Avec l'aimable autorisation de la Société d'histoire de la Lorraine et du Musée lorrain.",,
2019-02-13,,1,W1_8,Room_35,Le départ pour la pêche,Francesco Giuseppe Casanova,Before 1788,1_5852,unavailable,2.39,3.35,,,,,,,Oil on canvas,,,,,"Envoi de l'Etat, 1801",,,,,,
2019-02-13,,1,W1_17,Room_35,La Chasse,Francesco Giuseppe Casanova,Before 1788,1_5854,unavailable,2.46,2.18,,,,,,,Oil on canvas,,,,,"Envoi de l'Etat, 1802",,,,,,
2019-02-13,,1,W1_32,Room_29,Vestale Tuscia,Luca Giordano,Circa 1670,1_5858,available,1.66,1.69,05.07,5.18,6.62,6.73,0.96,1.11,Oil on canvas,"Tuscia était une vestale romaine dont la chasteté fut mise en doute. Pour prouver son innocence, elle s'en remit aux dieux en transportant de l'eau dans un crible. Aucune goutte ne s'en échappa, levant ainsi les soupçons qui pesaient sur elle. La toile faisait partie de la collection de Louis Phélypeaux de La Vrillière, ministre successif de Richelieu, Mazarin et Colbert. elle ornait la salle basse de son hôtel parisien. L'oeuvre frappe par sa grande qualité picturale. La vestale, saisie en plein mouvement, porte son tamis avec fierté et assurance. Le rendu fluide et virtuose des drapés rappellent le style de Pierre de Cortone tandis que le chromatisme intense enrichi de puissants contrastes lumineux témoigne du contact avec l'art vénitien.",https://collections-mba.nancy.fr/fr/notice/51-vestale-tuscia-d5a8fee4-7b95-440f-b5f8-22058cfcb2a6,,51,2008 Transfert de propriété Etat,,,"Clara Gelly-Saldias, Nancy : Musée des Beaux-Arts : Peintures italiennes et espagnoles, XIVe - XIXe siècle, IAC et Musée des Beaux-Arts, 2006
n°76, p.121-122
Arnauld Brejon de Lavergnée (dir.), Musées de France: Répertoire des peintures italiennes du XVIIe siècle, Réunion des musées nationaux, 1988
p.181 ill.
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
p.52, cat.156","Dépôt de l'Etat du 3 mars 1803, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Gérard Dufrêne,
2019-02-13,,1,W1_34,Room_27,Portrait de Barthélémy Guibal,Jean Girardet,1756,1_5860,available,0.96,0.79,03.03,3.15,3.77,3.88,1.18,1.27,Oil on canvas,,,https://fr.wikipedia.org/wiki/Fichier:Barthelemy_Guibal.jpg,,"Palais des ducs de Lorraine - Musée lorrain, Inv.2004.0.1",,,,,,
2019-02-13,,1,W1_44,Room_27,Entrée du Christ à Jérusalem,Nicolas Poussin,After 1642,1_5862,available,1.35,1.71,01.09,1.28,2.61,2.79,1.14,1.32,Oil on canvas,"Les Évangiles relatent brièvement l'entrée du Christ à Jérusalem : sur un âne, encadré des apôtres, Jésus descend de Béthanie vers Jérusalem. Les habitants de la ville sainte accourent vers lui. C'est Nicodème, dans un récit postérieur, qui ajoute que ""les enfants des Hébreux"" tiennent des rameaux et étendent leurs vêtements sur son passage.",https://collections-mba.nancy.fr/fr/notice/368-entree-du-christ-a-jerusalem-898cd061-d878-4d96-bf05-5cf228d3c395,,368,1866.1 Legs Jankowitz,,,"Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
n°527, p. 52
Philippe Malgouyres, in cat. exp. Charles Mellin, un Lorrain entre Rome et Naples, Somogy-Ville de Nancy-Ville de Caen, 2007
p. 257-259 (repr.) et cat. R 16, p. 279",,Cliché Gilbert Mangin,Jerusalem
2019-02-13,,1,W1_44,Room_27,Eliézer et Rebecca,Henri-Antoine de Favanne,1693,1_5864,available,1.245,1.575,3.27,3.42,4.71,4.84,1.19,1.34,Oil on canvas,"Ce tableau a pu être rendu à Henri de Favanne en 2005, en rapprochant notamment la toile d'un dessin préparatoire pour la figure du serviteur agenouillé visible à droite. En 1693, le peintre, élève de René-Antoine Houasse (1645-1710), est l'un des dix artistes sélectionnés pour concourir au Grand Prix de l'Académie Royale de Peinture et de Sculpture, qui avait retenu comme sujet le thème d'Éliezer et Rébecca. Éliezer est chargé par son maître Abraham de trouver une épouse à son fils Isaac.",https://collections-mba.nancy.fr/fr/notice/259-eliezer-et-rebecca-6c5b0766-a532-4570-813b-9342c6a0fb98,,259,2008 Transfert de propriété Etat,,,"Catalogue des tableaux et statues exposés au musée de Nancy, Nancy, 1825
p.20, cat.99
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
p.192, cat.528
Sylvain Kerspern, ""Antoine-Bouzonnet Stella, peintre. Essai de catalogue"", in Bulletin de la Société de l'Histoire de l'Art français, année 1988, 1989
p.33-59
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.105 ill. ; p.104
François Marandet, ""Le premier grand prix de Henri de Favanne"", in Revue du Louvre et des Musées de France, n°5, 2005
p.50-53
Dans cet article la nouvelle attribution à Henri de Chavanne est justifiée","Dépôt de l'Etat du 3 mars 1803, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Claude Philippot,
2019-02-13,,1,W1_44,Room_27,Assomption,Charles de La Fosse,Circa 1682-1686,1_5866,available,2.96,2.205,5.31,5.57,7.24,7.5,0.65,0.91,Oil on canvas,"Vers 1680, Anne-Marie-Louise d'Orléans, duchesse de Montpensier, dite la Grande Mademoiselle, fait construire un château à Choisy-le-Roi. Le décor de la chapelle est confié à Charles de La Fosse, qui depuis le milieu des années 1670 est réputé pour ses grandes compositions. Dans cet ensemble consacré à la vie de la Vierge, il réserve au maître-autel le thème spectaculaire de l'Assomption, moment où le corps et l'âme de Marie s'élèvent vers le ciel.",https://collections-mba.nancy.fr/fr/notice/215-assomption-15ecb6d9-aa9b-49d3-a3c9-8c6c05a0c813,,215,2008 Transfert de propriété Etat,,,"Catalogue des tableaux et statues exposés au musée de Nancy, Nancy, 1825
n°98
Notice des objets d'art exposés au musée de Nancy, 1845
n°136, p. 60
Notice des tableaux exposés au musée de Nancy, Nancy, 1854
n°148, p. 69
Notice des tableaux exposés au musée de Nancy, Nancy, 1863
n°191, p. 76
Notice des tableaux, dessins, gravures, statues et bas-reliefs exposés au musée de Nancy,Saint Nicolas et Nancy, 1875
n°221, p. 111
Musée de Nancy, Tableaux, Dessins, Statues et Bas-reliefs, Nancy, 1883
n°357, p. 150
Musée de Nancy, Tableaux, Dessins, Statues & Bas-reliefs, Descriptif annoté, 1897
n°420, p. 139
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°449, p. 159
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.58
Cécile Bouleau, Musée des Beaux-Arts de Nancy - Inventaire des tableaux de l'Ecole française, première moitié du XVIIIème siècle, mémoire de maîtrise, université Paris IV, sous la direction d'Antoine Schnapper,1991, [n.p.]
n°19, p. 27-28 (voir la bibliographie)
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.110
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p.102, ill.","Dépôt de l'Etat de 1804, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Claude Philippot,
2019-02-13,,1,W1_82,Room_29,Saint François de Paule en prière,Charles Mellin,1st half 17th century,1_5868,available,1.753,1.233,3.44,3.52,4.62,4.69,0.94,01.02,Burin engraving,,https://collections-mba.nancy.fr/fr/notice/th-99-15-1149-saint-francois-de-paule-en-prieres-c39d39aa-0abc-4f56-aee2-d92dd0e828e9,,TH.99.15.1149,1999.15 Donation Thuillier,"Lettre
au centre
vers la droite, un enfant pointe du doigt l'inscription sur le médaillon ovale qu'il tient : HVMI / L - I / TAS.
Lettre
en bas
à gauche : Carol° Mellin Lotaring° In et pinx. - Romæ sup. pm., et à droite : Carol° Audran Paris. sculp.
Lettre
dans la marge inférieure
un commentaire en latin se développant sur deux colonnes : Quem non Paula capit ; non Gallicus amplior Orbis / Illicis vmbrosa fonde Latere putat / Sed qui opus Eantum Eonebris Inuo Luere Lumen: / Syluarumq: vmbris abdere facta Inuat: -- Es notus super astra Pater, Dum quolibet optans / Esse minor, Minimi nomen , et omen amas / Sic sine Labe errat Franciscus, namque videtur / Jnde ubi minimus, maximus Inde Deo est.","Letter
in the center
towards the right, a child points with his finger at the inscription on the oval medallion he is holding: HVMI / L - I / TAS.
Letter
at the bottom
to the left: Carol° Mellin Lotaring° In et pinx. - Romæ sup. pm., and to the right: Carol° Audran Paris. sculp.
Letter
in the lower margin
a Latin commentary developing over two columns: Quem non Paula capit ; non Gallicus amplior Orbis / Illicis vmbrosa fonde Latere putat / Sed qui opus Eantum Eonebris Inuo Luere Lumen: / Syluarumq: vmbris abdere facta Inuat: -- Es notus super astra Pater, Dum quolibet optans / Esse minor, Minimi nomen , et omen amas / Sic sine Labe errat Franciscus, namque videtur / Jnde ubi minimus, maximus Inde Deo est.","Weigert (Roger-Armand), Inventaire du fonds français. Graveurs du XVIIe siècle, t.I [Alix (Jean) - Boudeau (Jean)], Paris, Bibliothèque nationale, 1939.
IFF 340.
Wild (Doris), ""Charles Mellin ou Nicolas Poussin"", Gazette des Beaux-Arts, octobre 1966-janvier 1967, p.23 (fig.26).
Choné (Paulette), « L’esquisse de Saint François de Paule en prières de Charles Mellin à la Galerie Nationale de Prague », Le Pays Lorrain, 90e année, vol.74, octobre-décembre 1993, pp.265-266.
Malgouyres (Philippe), « Charles Mellin, le Dominiquin et le Guerchin. Oeuvres du début de la carrière du peintre lorrain à Rome », Le Pays Lorrain, 94e année, vol.78, avril-juin 1997, pp.111-116.
Herman Sandrine, Estampes françaises du XVIIe siècle. Une donation au musée des beaux-arts de Nancy, Editions du CTHS, Paris, 2008
n°19, p.25",,,
2019-02-13,,1,W1_82,Room_29,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,1_5870,unavailable,2.7,1.8,5.1,5.25,7.16,7.3,0.53,0.68,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/549-le-ravissement-de-saint-francois-4a1cac24-0e36-4ddc-a0ba-7bf507dc09cc,,549,"1807 Saisie Couvent des Cordeliers, Nancy","Armoiries
en bas à gauche
Armoiries ajoutées sur un morceau de toile collé. Lues comme celles du duc Charles III et de la duchesse Nicole et plus récemment comme celles de François II et de sa femme Christine de Salm.","Coat of arms
bottom left
Coat of arms added to a glued piece of canvas. Read as those of Duke Charles III and Duchess Nicole, and more recently as those of Francis II and his wife Christine of Salm.","p. 405
Albert Jacquot, Essai de répertoire des artistes lorrains, peintres, peintres verriers, faïenciers émailleurs, Paris, J. Rouam et compagnie, 1900
p. 14","Ferait partie du premier fonds du musée. Inscrit dans l'inventaire dès 1807
",,
2019-02-13,,1,W1_82,Room_29,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,1_5872,available,1.465,1.964,7.72,7.96,9.53,9.69,01.06,1.22,Oil on canvas,,,https://fr.m.wikipedia.org/wiki/Fichier:Jacques_Bellange_-_Lamentation_-_WGA1599.jpg,,"Palais des ducs de Lorraine - Musée lorrain, Inv.2005.0.250",,,,,,
2019-02-13,,1,W1_36,Room_28,La Joie de vivre,Victor Prouvé,1904,1_5874,unavailable,3.1,5.43,,,,,,,Oil on canvas,,,https://fr.m.wikipedia.org/wiki/Fichier:La_joie_de_vivre_Victor_Prouv%C3%A9_0723.JPG,,Dépôt du Musée d'Orsay,,,,Cadre original réalisé par Eugène Vallin.,,
2019-02-13,,1,W1_83,Room_28,L'Ile heureuse,Victor Prouvé,1902,1_5876,unavailable,3.1,5.43,,,,,,,Oil on canvas,,,https://commons.wikimedia.org/wiki/File:L%27%C3%AEle_heureuse_tout_n%27est_qu%27ordre_beaut%C3%A9_luxe_clame_et_volupt%C3%A9_0722.JPG,,Dépôt du Musée de l'Ecole de Nancy,,,,,,
2019-02-13,,1,W1_87,Room_25,Scènes de carnaval 1,Bartolomeo Bianchini,After 1701,1_5878,available,0.965,1.117,0.91,0.99,1.94,02.01,1.84,1.91,Oil on canvas,"Bartolomeo Bianchini est un peintre toscan encore méconnu : après des études à Florence dans l'atelier de Simone Pignoni (dont le musée possède également un tableau), à Rome et à Venise, il ouvre un atelier à Bergame, où il mène une activité de décorateur et de portraitiste. De retour en Italie en 1701 après un séjour en Tunisie, il se spécialise dans les scènes de comédie et de carnaval. Ces deux tableaux, réalisés en pendant montrent deux cortèges défilant dans les rues d'une cité où l'on reconnaît divers personnages de la commedia dell'arte. A l'arrière-plan, on assiste à une scène de torture telle qu'Alessandro Magnasco à Gênes les multipliera.",https://collections-mba.nancy.fr/fr/notice/621-scene-de-carnaval-ce7a3c22-ef6c-48c2-8bcd-91aa03a4743c,,621,1882 Donation Poirel,,,"Clara Gelly-Saldias, Nancy : Musée des Beaux-Arts : Peintures italiennes et espagnoles, XIVe - XIXe siècle, IAC et Musée des Beaux-Arts, 2006
n°17, p.105-106
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.143, ill. ; p.142
C. Pétry, ""Le XVIIIe siècle au Musée de Nancy - Un regard insolite"", L'Objet d'art, 1991, p. 55-65
p.56-57 ill.
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.33 ill. ; p. 31
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
p.42, cat.124
Musée de Nancy, Tableaux, Dessins, Statues & Bas-reliefs, Descriptif annoté, 1897
p.37, cat.117 (Tiepolo)
Musée de Nancy, Tableaux, Dessins, Statues et Bas-reliefs, Nancy, 1883
p.53, cat.101 (Tiepolo)",,Cliché Claude Philippot,
2019-02-13,,1,W1_87,Room_25,Scènes de carnaval 2,Bartolomeo Bianchini,After 1701,1_5880,available,0.915,1.125,0.88,0.96,1.93,02.02,0.83,0.91,Oil on canvas,"Au premier plan se détache le mannequin de Brighella, une des fameuses figures grotesques et insolentes de la commedia dell'arte. Le spectacle se prolonge à l'arrière-plan, dans les méandres des rues, les cours et les balcons des maisons, rappelant que toutes les activités cessent en période de carnaval, culture populaire par excellence.",https://collections-mba.nancy.fr/fr/notice/622-scene-de-carnaval-71a2002d-fef8-4735-af1b-61acf92ddb88,,622,1882 Donation Poirel,,,"Clara Gelly-Saldias, Nancy : Musée des Beaux-Arts : Peintures italiennes et espagnoles, XIVe - XIXe siècle, IAC et Musée des Beaux-Arts, 2006
n° 18, p. 105-106
C. Pétry, ""Le XVIIIe siècle au Musée de Nancy - Un regard insolite"", L'Objet d'art, 1991, p. 55-65
p. 56, repr. p. 56-57
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p. 31 (repr. p. 33)
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n° 125
Musée de Nancy, Tableaux, Dessins, Statues & Bas-reliefs, Descriptif annoté, 1897
n° 118 (Tiepolo)
Musée de Nancy, Tableaux, Dessins, Statues et Bas-reliefs, Nancy, 1883
n°102 (Tiepolo)",,Cliché Claude Philippot,
2019-02-13,,1,W1_86,Room_25,Place du Dôme à Pise,Gherardo Poli - Giuseppe Poli,Circa 1730,1_5882,available,0.645,1,5.43,5.49,6.36,6.42,1.62,1.67,Oil on canvas,"Comme son pendant, Place du Palais ducal à Florence, cette vedute, bien que construite à partir de détails réels, reste avant tout une interprétation fantaisiste dans l'esprit des caprices architecturaux, alors très à la mode dans toute l'Europe. Les dimensions des édifices et leurs structures sont traitées avec une certaine liberté. L'influence de Jacques Callot est évidente, aussi bien dans le traitement des petites figures que dans la construction de l'image. ",https://collections-mba.nancy.fr/fr/notice/33-place-du-dome-a-pise-07541b78-f0e2-4292-93ff-6eee07d6877f,,33,1864 Don Poirel,,,"Clara Gelly-Saldias, Nancy : Musée des Beaux-Arts : Peintures italiennes et espagnoles, XIVe - XIXe siècle, IAC et Musée des Beaux-Arts, 2006
n°136, p.136
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p. 29, ill. p. 31.",,"Cliché Ville de Nancy, Patrice Buren",Pise
2019-02-13,,1,W1_86,Room_25,Place du palais ducal à Florence,Gherardo Poli - Giuseppe Poli,Circa 1730,1_5884,available,0.65,1,5.43,5.49,6.36,6.42,0.93,0.99,Oil on canvas,"Comme son pendant, Place du Dôme à Pise, cette vedute, bien que construite à partir de détails réels, reste avant tout une interprétation fantasiste dans l'esprit des caprices architecturaux, alors très à la mode dans toute l'Europe. Les dimensions des édifices et leurs structures sont traitées avec une certaine liberté. L'influence de Jacques Callot est évidente, aussi bien dans le traitement des petites figures que dans la construction de l'image. Poli se réfère directement ici à la gravue de celui-ci sur le même sujet : La Piazza della Signoria (série des Caprices).",,,,"Don Poirel, 1864.",,,,,,Florence
2019-02-13,,1,W1_86,Room_25,Esquisse de plafond,Jean Girardet,18th century,1_5886,available,0.946,0.699,6.82,6.88,7.5,7.55,1.11,1.16,Oil on canvas,,,,,"Palais des ducs de Lorraine - Musée lorrain, Inv.95.562.",,,,,,
2019-02-13,,1,W1_86,Room_24,Portrait de Louise-Elisabeth Dufresne,Jean Girardet,Circa 1770,1_5888,available,1.5,1.14,12.83,12.93,13.86,13.96,0.94,01.04,Oil on canvas,,,"https://fr.m.wikipedia.org/wiki/Fichier:Nancy_(Meurthe-et-Moselle)_-_Mus%C3%A9e_lorrain_-_Palais_ducal_-_%22Louise-Elisabeth_Dufresne_(1738-1819),_femme_de_lettres,_%C3%A9pouse_de_Jean_Durival%22_(Jean_Girardet_(attribu%C3%A9_%C3%A0),_1770-1780)_(40189033053).jpg",,"Palais des ducs de Lorraine - Musée lorrain, Inv.55.5.2",,,,,,
2019-02-13,,1,W1_86,Room_2,Raphaël dessinant dans la campagne de Rome,Alexandre-Marie Colin,1857,1_5892,available,1.305,1.115,22.25,22.41,23.2,23.36,0.96,1.11,Oil on canvas,"""Assis de trois-quarts à droite sur un chapiteau ; jaquette et toque noires, manteau brun défait. Il tient, debout sur ses genoux, un carton à dessin ; son visage est tourné à gauche vers deux paysannes en costume local, lesquelles, debout derrière lui, semblent admirer son travail. En arrière à droite, des ruines ; plus loin, un massif d'arbres""",,,170,1857 Dépôt Etat,"Signature
en bas à gauche
en rouge
A. Colin
Cartel
sur le cadre
au centre en bas
dre en exposant
Alex dre COLIN : PARIS 1798 - 1875 / Raphaël dans la Campagne de Rome / DON de l'ETAT
Etiquette
sur le cadre
à gauche du cartel
361
Tampon
au revers
sur la toile, en haut à droite
40 / Ancienne Maison / VALLE / BELLAVOINE Successeur / 3 Rue de l'Arbre-Sec / PARIS
Inscription
au verso
sur la toile, à la craie, effacée
Inscription
au verso
sur la toile
MUSEE NANCY / n° 170
Inscription
sur le cadre
à la craie blanche
A. M. COLIN RAPHAEL dans la campagne / romaine","Signature
lower left
in red
A. Colin
Cartel
on the frame
bottom center
superscript
Alex dre COLIN: PARIS 1798 - 1875 / Raphael in the Roman Countryside / GIFT of the STATE
Label
on the frame
to the left of the label
361
Stamp
on the reverse
on the canvas, top right
40 / Former House / VALLE / BELLAVOINE Successor / 3 Rue de l'Arbre-Sec / PARIS
Inscription
on the back
on the canvas, in chalk, erased
Inscription
on the back
on the canvas
MUSEE NANCY / no. 170
Inscription
on the frame
in white chalk
A. M. COLIN RAPHAEL in the Roman Countryside","Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°361, p. 128-129
Eclat de la vie artistique dans la France du Nord 1815-1848, Paris, 1993
Ill. p.195","Liste civile Napoléon III
Achat par l'Etat au Salon de 1857 pour 1000 francs",,Italia
2019-02-13,,1,W1_86,Room_21,Paysanne italienne et son enfant,Louis-Stanislas Faivre-Duffer,1846,1_5894,available,1.7,1.35,23.63,23.74,24.87,24.98,0.76,0.87,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/180-paysanne-italienne-et-son-enfant-00ace19e-fcec-4dc2-8c4b-85c7f3b23eaa,,180,1852 Don de l'artiste Faivre-Duffer,"Signature et date
en bas à gauche
L. FAIVRE - DUFFER. / ROME 1846
Numéro
au verso sur le châssis
âu crayon
1405
Cachet
au verso sur la toile
FLACHERON HAYARD / Fabt (t en exposant) de Couleurs / ET TOILES / Piazza di Spagna. 43. / ROME","Signature and date
lower left
L. FAIVRE - DUFFER. / ROME 1846
Number
on the back of the stretcher
in pencil
1405
Stamp
on the back of the canvas
FLACHERON HAYARD / Fabt (superscript t) de Couleurs / ET TOILES / Piazza di Spagna. 43. / ROME","Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°380, p. 136 (Faivre-Duffer)
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.108
Michel Hilaire, Sylvain Amic, Alexandre Cabanel, 1823-1889. : la tradition du beau, Montpellier, Musée Fabre, 10 juillet-5 décembre 2010 -Cologne, Wallraf-Richartz-Museum-Fondation Corboud, 4 février-15 mai 2011
p.131, fig.1",,Cliché Hugo Maertens,Italia
2019-02-13,,1,W1_86,Room_24,Portrait de Guilbert de Pixerécourt,Sophie Bertaud-Cheradame,1822,1_5896,available,1.65,1.33,18.42,18.52,19.63,19.73,0.78,0.88,Oil on canvas,,,,,"Legs Pixerécourt, avant 1889.",,,,,,
2019-02-13,,1,W1_153,Room_23,Episode du siège de Metz,Charles-Laurent Maréchal,1835,1_5899,available,1.17,1.475,0.78,0.91,2.11,2.25,01.03,1.15,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/1083-episode-du-siege-de-metz-04a69e40-ffcf-4452-8b20-f9fb1e39ed6f,,1083,1907 Don Barbier,,,"Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
p.175, cat.487
Jean-Marie Poupart, Un peintre romantique lorrain : Les débuts de Maréchal de Metz, in Le Pays Lorrain, n°4, 1952
p.137 ill. ; p.133-138
Christine Peltre, L'Ecole de Metz 1834-1870, Editions Serpenoise, Presses Universitaires de Nancy, 1988
p.35, 68, 73, 74, ill. planche XX
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.159, ill. ; p.158
Jacques Thuillier, L'art au XIXe siècle, un nouveau regard, Faton, 2017
p.237, ill.51",,Cliché Claude Philippot,Metz
2019-02-13,,1,W1_133,Room_23,Escalier de la galerie des Cerfs au Palais ducal de Nancy,Jean-Joseph Thorelle,1838,1_5901,available,0.585,0.5,02.04,2.12,2.48,2.55,1.29,1.38,Oil on canvas,,,https://fr.geneawiki.com/wiki/Fichier:Nancy_(54)_-_Escalier-de-la-galerie-des-cerfs-Jean-Joseph-Thorelle-1838.jpg?mobileaction=toggle_view_desktop,,"Palais des ducs de Lorraine - Musée lorrain, Inv. 95.68 1",,,,,,Nancy
2019-02-13,,1,W1_137,Room_24,Portrait d'Elisabeth-Charlotte de Bavière,Nicolas Larguillière,Circa 1678,1_5905,available,1.555,1.205,0.8,0.9,1.91,02.02,0.85,0.95,Oil on canvas,"Nicolas de Largillière fut un des grands portraitistes de son temps. Ce tableau illustre la production de portraits d'apparat. Elisabeth-Charlotte de Bavière, dite Liselotte, était princesse palatine et devint duchesse d'Orléans en épousant le frère de Louis XIV, Philippe d'Orléans. Arborant un manteau armorié en velours doublé d'hermine, elle est accoudée à un piédestal de pierre supportant un imposant vase doré. Ce tableau a appartenu avant la Révolution à Madame de Ludres, issue d'une des plus grandes familles de la noblesse lorraine et dame d'honneur de la princesse Palatine. ",https://collections-mba.nancy.fr/fr/notice/217-portrait-d-elisabeth-charlotte-de-baviere-00e7723d-09d0-4588-8bba-34e279df0aa3,,217,1793 Saisie révolutionnaire Ludre,"Inscription
en bas à gauche
ELISABET. CHARLOTTE / DE BAVIERE / DUCHESSE D'ORLEANS","Registration
bottom left
ELIZABETH. CHARLOTTE / OF BAVARIA / DUCHESS OF ORLEANS","Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n° 455
Cécile Bouleau, Musée des Beaux-Arts de Nancy - Inventaire des tableaux de l'Ecole française, première moitié du XVIIIème siècle, mémoire de maîtrise, université Paris IV, sous la direction d'Antoine Schnapper,1991, [n.p.]
n°50, p.66",,Cliché Claude Philippot,
2019-02-13,,1,W1_151,Room_21,Roméo et Juliette,German von Bohn,1850,1_5907,available,1.685,1.315,0.56,0.67,1.75,1.86,0.79,0.9,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/209-romeo-et-juliette-5f830aec-7c9a-4f83-ac02-80c239849f95,,209,2008 Transfert de propriété Etat,"Signature et date
en bas à gauche
en rouge
German. Bohn. / 1850.
Numéro
au verso
de la toile, à la craie blanche. Deuxième ligne soulignée.
no 1 / 1401","Signature and date
lower left
in red
German. Bohn. / 1850.
Numbered
on the back
of the canvas, in white chalk. Second line underlined.
No. 1 / 1401","Notice des tableaux, dessins, gravures, statues et bas-reliefs exposés au musée de Nancy, Nancy, 1866
n°209, p.91-92
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°432, p.153
p.187","Dépôt de l'Etat de 1863, transfert de propriété de l'Etat à la ville de Nancy, 2008","Cliché Ville de Nancy, Patrice Buren",
